Latin.name,Species,Family,Life.Form,USDA.Code,Rep,Exp,TRT,Code,YearCollected,Lat,Long,SoilMoisture,VegHeight,OHeight,CC1,CC2,CC3,CCAvg,CC.Relative,Stomatal.Conductance,WetWeight,DryWeight,LeafArea,LDMC,LWC,SLA,LMA,D15N,D13C,Percent_N,Percent_C,CN_ratio
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,8,SAD,SNOWBED,RANADOSADSB8,2017,NA,NA,NA,7.5,7.8,6.9,14.2,21,14.03333333,0.497940684,NA,0.05105,0.01177,1.747,230.5582762,769.4417238,148.4282073,0.0067,-1.6241,-26.8601,3.3548,45.9462,13.6957
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,8,SAD,WET,RANADOSADWET8,2017,40.05395,-105.5901667,NA,8,9.2,NA,NA,NA,NA,NA,NA,0.05683,0.00941,1.808,165.581559,834.418441,192.1360255,0.0052,-0.6771,-26.3439,4.2938,45.8225,10.6717
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,9,SAD,SNOWBED,RANADOSADSB9,2017,NA,NA,NA,4.8,5.4,11.6,4.5,2.5,6.2,0.219992796,NA,0.03443,0.00737,1.348,214.057508,785.942492,182.9036635,0.0055,-1.386,-27.3267,3.971,46.8888,11.8078
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,9,SAD,WET,RANADOSADWET9,2017,40.05395,-105.5901667,NA,6.5,7.5,NA,NA,NA,NA,NA,NA,0.04361,0.00706,1.399,161.8894749,838.1105251,198.1586402,0.005,0.3226,-25.0414,3.6512,41.7839,11.444
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,10,SAD,SNOWBED,RANADOSADSB10,2017,NA,NA,NA,6.8,8,11.2,22.4,2.4,12,0.425792509,NA,0.02277,0.00446,0.809,195.8717611,804.1282389,181.3901345,0.0055,-2.0023,-27.3998,2.96,45.8368,15.4852
Ranunculus adoneus,RANADO,Ranunculaceae,Forb,RAAD,10,SAD,WET,RANADOSADWET10,2017,40.05395,-105.5901667,NA,5.5,6.2,NA,NA,NA,NA,NA,NA,0.07627,0.0128,2.354,167.8248328,832.1751672,183.90625,0.0054,-0.1252,-25.4898,5.1598,47.1306,9.1342
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,1,SAD,MOIST,SEDLANSADMST1,2017,NA,NA,9.5,0.9,3.2,24.5,32.1,11.6,22.73333333,0.806640253,NA,0.01285,0.00134,0.085,104.2801556,895.7198444,63.43283582,0.0158,-1.6668,-24.9384,0.9933,43.1357,43.425
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,2,SAD,MOIST,SEDLANSADMST2,2017,NA,NA,13,3.5,5.4,2.4,5.1,10,5.833333333,0.20698247,NA,0.00447,0.00046,0.027,102.9082774,897.0917226,58.69565217,0.017,-1.9227,-25.3559,0.7712,43.1521,55.954
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,3,SAD,MOIST,SEDLANSADMST3,2017,NA,NA,12.5,3,3.5,30.2,3.4,5.4,13,0.461275218,NA,0.01053,0.00145,0.052,137.7018044,862.2981956,35.86206897,0.0279,-0.807,-26.2739,0.899,42.5076,47.281
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,4,SAD,MOIST,SEDLANSADMST4,2017,NA,NA,3.5,3.2,3.6,16.6,8.1,7.5,10.73333333,0.380847744,NA,0.01428,0.00163,0.08,114.1456583,885.8543417,49.0797546,0.0204,NA,NA,NA,NA,NA
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,5,SAD,MOIST,SEDLANSADMST5,2017,NA,NA,13.4,2.3,3.4,3.1,23,7.2,11.1,0.393858071,NA,0.01207,0.00095,0.088,78.70753935,921.2924606,92.63157895,0.0108,-2.8806,-27.0167,1.7873,43.2051,24.1739
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,6,SAD,MOIST,SEDLANSADMST6,2017,NA,NA,9.5,3.8,4.4,7.7,8.2,11.7,9.2,0.326440923,NA,0.01255,0.00073,0.098,58.16733068,941.8326693,134.2465753,0.0074,-0.3621,-27.119,1.6452,41.5806,25.2745
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,7,SAD,MOIST,SEDLANSADMST7,2017,NA,NA,7.1,4,5,3.9,3.7,9.2,5.6,0.198703171,NA,0.01327,0.00108,0.098,81.38658628,918.6134137,90.74074074,0.011,-2.7666,-26.6225,1.3265,43.3707,32.6957
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,8,SAD,MOIST,SEDLANSADMST8,2017,NA,NA,16.9,4,4.7,7.7,13.6,25.1,15.46666667,0.548799234,NA,0.01803,0.00163,0.153,90.40488075,909.5951192,93.86503067,0.0107,-3.2325,-26.9184,1.0642,42.7896,40.2068
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,9,SAD,MOIST,SEDLANSADMST9,2017,NA,NA,10,4,6,6.6,5.1,12.1,7.933333333,0.281496159,NA,0.01396,0.00111,0.097,79.51289398,920.487106,87.38738739,0.0114,-1.1249,-26.665,1.6744,43.1027,25.7417
Sedum lanceolatum,SEDLAN,Crassulaceae,Forb,SELA,10,SAD,MOIST,SEDLANSADMST10,2017,NA,NA,9,1.5,5.4,4.4,23.4,12.4,13.4,0.475468302,NA,0.00919,0.00098,0.059,106.6376496,893.3623504,60.20408163,0.0166,-1.3589,-27.1048,1.6564,42.9338,25.9201
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,1,MUH,TALUS,SENFREMUHTAL1,2017,40.05768333,-105.5905833,ROCK,21,22,43.8,18,37.4,33.06666667,1.173294913,NA,0.0978,0.01064,2.34,108.793456,891.206544,219.924812,0.0045,-3.0241,-28.9157,3.7312,44.2819,11.8681
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,2,MUH,TALUS,SENFREMUHTAL2,2017,40.05768333,-105.5906333,ROCK,22.4,24,32.4,31.6,NA,32,1.13544669,NA,0.193,0.0226,7.38,117.0984456,882.9015544,326.5486726,0.0031,-3.7948,-30.2206,2.792,40.9289,14.6594
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,3,MUH,TALUS,SENFREMUHTAL3,2017,40.05771667,-105.59065,3.6,10.5,12,9.8,33.5,35,26.1,0.926098707,NA,0.16826,0.02062,5.272,122.5484369,877.4515631,255.6741028,0.0039,-3.6345,-28.6588,3.008,44.3265,14.7362
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,4,MUH,TALUS,SENFREMUHTAL4,2017,40.05771667,-105.5907,ROCK,13,15.4,36.7,35,39.6,37.1,1.316408506,NA,0.319,0.03191,5.228,100.031348,899.968652,163.8357882,0.0061,-4.2809,-27.6928,2.7021,41.4447,15.3379
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,5,MUH,TALUS,SENFREMUHTAL5,2017,40.05771667,-105.5907,ROCK,22,22,50.3,47,48.7,48.66666667,1.726825175,NA,0.27044,0.04977,7.909,184.033427,815.966573,158.9109906,0.0063,-3.1223,-29.1818,4.2707,44.1832,10.3456
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,6,MUH,TALUS,SENFREMUHTAL6,2017,40.05771667,-105.5907333,ROCK,23,26.5,52,52.1,54.2,52.76666667,1.872304282,NA,0.317,0.03221,7.28,101.6088328,898.3911672,226.016765,0.0044,-4.8693,-28.0408,3.1239,41.0977,13.1558
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,7,MUH,TALUS,SENFREMUHTAL7,2017,40.05771667,-105.5907333,ROCK,20.3,20.3,47.1,50,49.8,48.96666667,1.737469988,NA,0.695,0.04589,8.862,66.02877698,933.971223,193.1139682,0.0052,-2.1691,-31.3575,3.4942,40.8268,11.6841
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,8,MUH,TALUS,SENFREMUHTAL8,2017,40.05771667,-105.5907333,ROCK,23.4,25,35.8,29.8,32.7,32.76666667,1.162650101,NA,0.514,0.06179,23.11,120.2140078,879.7859922,374.0087393,0.0027,-2.3395,-29.0159,4.0589,44.1054,10.8663
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,9,MUH,TALUS,SENFREMUHTAL9,2017,40.05775,-105.5907833,ROCK,27,27,25.5,20.4,44.7,30.2,1.071577814,NA,0.373,0.07322,12.68,196.3002681,803.6997319,173.1767277,0.0058,-2.8857,-28.8985,4.1515,44.8752,10.8093
Senecio fremontii,SENFRE,Asteraceae,Forb,SEFR3,10,MUH,TALUS,SENFREMUHTAL10,2017,40.05778333,-105.5907667,ROCK,18,19.5,50.1,46.2,45.3,47.2,1.674783868,NA,0.369,0.04868,9.475,131.9241192,868.0758808,194.6384552,0.0051,-3.6996,-29.4862,3.9615,44.084,11.1281
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,1,SAD,SNOWBED,SIBPROSADSB1,2017,NA,NA,NA,5.2,5.2,34.4,40.7,28,34.36666667,1.219422435,NA,0.09538,0.03081,4.275,323.0236947,676.9763053,138.7536514,0.0072,0.1788,-26.9126,2.5498,48.208,18.9065
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,2,SAD,SNOWBED,SIBPROSADSB2,2017,NA,NA,NA,3.6,3.6,32.3,22.7,9.9,21.63333333,0.767609273,NA,0.0421,0.01331,1.952,316.152019,683.847981,146.6566491,0.0068,-0.8337,-26.1011,2.4587,48.5229,19.735
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,3,SAD,SNOWBED,SIBPROSADSB3,2017,NA,NA,NA,3.1,3.1,26.8,39.8,14.7,27.1,0.961581416,NA,0.05154,0.01694,2.495,328.6767559,671.3232441,147.2845336,0.0068,0.224,-27.3371,2.2228,47.8708,21.5362
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,4,SAD,SNOWBED,SIBPROSADSB4,2017,NA,NA,NA,2.9,2.9,33.1,43.1,33.1,36.43333333,1.292753367,NA,0.06845,0.02418,3.063,353.2505478,646.7494522,126.674938,0.0079,1.2455,-27.7342,2.2891,48.7984,21.3173
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,5,SAD,SNOWBED,SIBPROSADSB5,2017,NA,NA,NA,3.1,3.1,10.9,29.8,30.9,23.86666667,0.84685399,NA,0.04997,0.01555,2.432,311.186712,688.813288,156.3987138,0.0064,-0.3792,-28.0391,1.9093,47.6411,24.9521
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,6,SAD,SNOWBED,SIBPROSADSB6,2017,NA,NA,NA,3,3,9.1,69.3,23.7,34.03333333,1.207594865,NA,0.03346,0.01077,1.601,321.8768679,678.1231321,148.6536676,0.0067,-0.0907,-28.2306,2.0509,48.9458,23.8656
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,7,SAD,SNOWBED,SIBPROSADSB7,2017,NA,NA,NA,3.4,3.4,7.9,23.8,11.4,14.36666667,0.509768254,NA,0.05681,0.01821,2.861,320.5421581,679.4578419,157.1114772,0.0064,0.5508,-26.1953,2.8541,48.6804,17.0565
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,8,SAD,SNOWBED,SIBPROSADSB8,2017,NA,NA,NA,4.6,4.6,39.6,27.5,2,23.03333333,0.817285065,NA,0.0759,0.02488,3.511,327.7997365,672.2002635,141.1173633,0.0071,0.7901,-26.2014,2.075,48.4746,23.3616
Sibbaldia procumbens,SIBPRO,Rosaceae,Forb,SIPR,9,SAD,SNOWBED,SIBPROSADSB9,2017,NA,NA,NA,4.2,4.2,35,23,8.2,22.06666667,0.782985114,NA,0.0509,0.01674,2.547,328.8801572,671.1198428,152.1505376,0.0066,-0.1952,-26.6208,2.2002,47.9279,21.7839
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,1,SAD,DRY,SILACASADDRY1,2017,40.05501667,-105.5884833,NA,1.4,1.6,4.2,NA,NA,4.2,0.149027378,NA,0.00415,0.00073,0.082,175.9036145,824.0963855,112.3287671,0.0089,0.4423,-26.7569,1.7066,41.0077,24.0282
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,1,SAD,FF,SILACASADFF1,2017,40.05496667,-105.5869667,NA,0.7,1.1,NA,NA,NA,NA,NA,NA,0.01832,0.0034,0.334,185.5895197,814.4104803,98.23529412,0.0102,1.655,-24.9136,2.6027,42.4219,16.299
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,2,SAD,DRY,SILACASADDRY2,2017,40.05505,-105.5884833,NA,0.9,1,12.5,NA,NA,12.5,0.443533863,NA,0.00916,0.00174,0.123,189.9563319,810.0436681,70.68965517,0.0141,0.8534,-26.6515,2.6422,44.1892,16.7247
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,2,SAD,FF,SILACASADFF2,2017,40.05496667,-105.5869667,NA,0.6,1,NA,NA,NA,NA,NA,NA,0.0166,0.00368,0.247,221.686747,778.313253,67.11956522,0.0149,2.1457,-25.2187,3.7678,44.5306,11.8187
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,3,SAD,DRY,SILACASADDRY3,2017,40.05503333,-105.5884333,NA,1,1,2,NA,NA,2,0.070965418,NA,0.00239,0.00053,0.037,221.7573222,778.2426778,69.81132075,0.0143,-1.3745,-26.1425,2.1706,44.1815,20.3542
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,3,SAD,FF,SILACASADFF3,2017,40.05491667,-105.58695,NA,0.7,1.4,NA,NA,NA,NA,NA,NA,0.01641,0.00332,0.334,202.3156612,797.6843388,100.6024096,0.0099,0.2847,-24.6652,2.9054,44.0346,15.1564
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,4,SAD,DRY,SILACASADDRY4,2017,40.05503333,-105.5884167,NA,1,1,3.2,NA,NA,3.2,0.113544669,NA,0.00528,0.00111,0.074,210.2272727,789.7727273,66.66666667,0.015,0.0848,-26.0462,2.751,44.5538,16.1956
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,4,SAD,FF,SILACASADFF4,2017,40.05491667,-105.58695,NA,0.8,1.1,NA,NA,NA,NA,NA,NA,0.01126,0.00198,0.221,175.8436945,824.1563055,111.6161616,0.009,-0.8213,-26.1879,2.4829,45.1389,18.1795
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,5,SAD,DRY,SILACASADDRY5,2017,40.05505,-105.5883833,NA,0.4,1,23,NA,NA,23,0.816102309,NA,0.00231,0.0005,0.029,216.4502165,783.5497835,58,0.0172,-0.6978,-25.6001,2.4927,45.0514,18.0734
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,5,SAD,FF,SILACASADFF5,2017,40.0549,-105.5868333,NA,0.7,1.1,NA,NA,NA,NA,NA,NA,0.01273,0.00267,0.202,209.7407698,790.2592302,75.65543071,0.0132,-1.5472,-24.2495,3.3364,45.2824,13.5721
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,6,SAD,DRY,SILACASADDRY6,2017,40.05513333,-105.5884167,NA,1,1.2,30.3,NA,NA,30.3,1.075126085,NA,0.0051,0.00088,0.089,172.5490196,827.4509804,101.1363636,0.0099,0.1787,-27.4868,2.3672,43.2963,18.2898
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,6,SAD,FF,SILACASADFF6,2017,40.0549,-105.5868333,NA,0.4,0.7,NA,NA,NA,NA,NA,NA,0.01176,0.00202,0.187,171.7687075,828.2312925,92.57425743,0.0108,1.0276,-24.1755,4.0017,45.7752,11.4389
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,7,SAD,DRY,SILACASADDRY7,2017,40.05516667,-105.5884333,NA,1,1.5,17.9,NA,NA,17.9,0.635140492,NA,0.00296,0.00062,0.053,209.4594595,790.5405405,85.48387097,0.0117,0.2818,-26.3301,2.7257,43.8909,16.1027
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,7,SAD,FF,SILACASADFF7,2017,40.05496667,-105.5868667,NA,0.4,1.5,NA,NA,NA,NA,NA,NA,0.01868,0.00387,0.313,207.1734475,792.8265525,80.87855297,0.0124,-0.7167,-24.58,3.3149,45.6492,13.7708
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,8,SAD,DRY,SILACASADDRY8,2017,40.0552,-105.5885,NA,2,2.1,6.4,NA,NA,6.4,0.227089338,NA,0.00669,0.00133,0.118,198.8041854,801.1958146,88.72180451,0.0113,0.0717,-24.2873,2.841,43.5691,15.3359
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,8,SAD,FF,SILACASADFF8,2017,40.05498333,-105.5868833,NA,0.8,1.2,NA,NA,NA,NA,NA,NA,0.01783,0.00361,0.286,202.467751,797.532249,79.22437673,0.0126,-0.8183,-24.9186,3.1393,45.2245,14.4059
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,9,SAD,DRY,SILACASADDRY9,2017,40.0552,-105.58855,NA,1,1.2,13.9,NA,NA,13.9,0.493209656,NA,0.0069,0.00141,0.058,204.3478261,795.6521739,41.13475177,0.0243,-0.7473,-25.9732,2.816,43.1007,15.3056
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,9,SAD,FF,SILACASADFF9,2017,40.05505,-105.58675,NA,0.4,1.2,NA,NA,NA,NA,NA,NA,0.00936,0.00182,0.214,194.4444444,805.5555556,117.5824176,0.0085,0.0816,-24.4634,3.164,44.3715,14.0238
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,10,SAD,DRY,SILACASADDRY10,2017,40.05523333,-105.5885833,NA,1.5,1.8,5.4,6.8,NA,6.1,0.216444525,NA,0.00497,0.00111,0.037,223.3400402,776.6599598,33.33333333,0.03,1.4967,-25.0415,2.9348,44.7936,15.2631
Silene acaulis,SILACA,Caryophyllaceae,Forb,SIAC,10,SAD,FF,SILACASADFF10,2017,40.05506667,-105.5867667,NA,0.5,0.9,NA,NA,NA,NA,NA,NA,0.01586,0.00337,0.292,212.4842371,787.5157629,86.64688427,0.0115,-0.579,-24.9947,3.4646,45.509,13.1353
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,1,MUH,WET,STEUMBMUHWET1,2017,NA,NA,NA,4.3,8.4,3.8,11.3,9.8,8.3,0.294506485,NA,0.00124,0.00024,0.054,193.5483871,806.4516129,225,0.0044,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,2,MUH,WET,STEUMBMUHWET2,2017,NA,NA,NA,3.4,8,16.7,12.6,7.5,12.26666667,0.435254565,NA,0.00343,0.00056,0.192,163.2653061,836.7346939,342.8571429,0.0029,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,3,MUH,WET,STEUMBMUHWET3,2017,NA,NA,NA,5.8,5.8,20.6,22,9,17.2,0.610302596,NA,0.00244,0.00043,0.205,176.2295082,823.7704918,476.744186,0.0021,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,4,MUH,WET,STEUMBMUHWET4,2017,NA,NA,NA,2.4,2.4,10,4.8,8.2,7.666666667,0.272034103,NA,0.0083,0.00019,0.053,22.89156627,977.1084337,278.9473684,0.0036,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,5,MUH,WET,STEUMBMUHWET5,2017,NA,NA,NA,7.2,8.6,16.5,12,21.9,16.8,0.596109512,NA,0.00373,0.00055,0.267,147.4530831,852.5469169,485.4545455,0.0021,-0.2676208,-29.8809609,2.626302475,42.66893832,16.2467723
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,6,MUH,WET,STEUMBMUHWET6,2017,NA,NA,NA,4.2,4.2,34.5,7.1,8.1,16.56666667,0.587830214,NA,0.00172,0.00026,0.119,151.1627907,848.8372093,457.6923077,0.0022,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,7,MUH,WET,STEUMBMUHWET7,2017,NA,NA,NA,3.9,6.1,16,7.7,3.1,8.933333333,0.316978868,NA,0.00253,0.00041,0.175,162.055336,837.944664,426.8292683,0.0023,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,8,MUH,WET,STEUMBMUHWET8,2017,NA,NA,NA,5.1,5.1,13.5,13.4,8.7,11.86666667,0.421061481,NA,0.00129,0.00017,0.114,131.7829457,868.2170543,670.5882353,0.0015,NA,NA,NA,NA,NA
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,9,MUH,WET,STEUMBMUHWET9,2017,NA,NA,NA,9,14.5,5,8.6,NA,6.8,0.241282422,NA,0.00284,0.00063,0.209,221.8309859,778.1690141,331.7460317,0.003,-0.3068314,-28.5689964,3.170232955,46.4251716,14.64408839
Stellaria umbellata,STEUMB,Caryophyllaceae,Forb,STUM,10,MUH,WET,STEUMBMUHWET10,2017,NA,NA,NA,4.9,4.9,7.7,17,8.9,11.2,0.397406342,NA,0.002,0.00048,0.186,240,760,387.5,0.0026,NA,NA,NA,NA,NA
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,1,SAD,DRY,TETACASADDRY1,2017,40.055,-105.5885167,NA,3,4.2,8.6,35.3,33,25.63333333,0.909540109,NA,0.05951,0.00801,0.881,134.599227,865.400773,109.9875156,0.0091,-1.1784,-25.9341,3.0919,43.9088,14.201
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,1,SAD ,FF,TETACASADFF1,2017,40.05493333,-105.5870667,NA,3,5.1,NA,NA,NA,NA,NA,NA,0.04313,0.00762,0.569,176.6751681,823.3248319,74.67191601,0.0134,-2.4322,-26.3481,2.0389,40.8032,20.0123
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,2,SAD,DRY,TETACASADDRY2,2017,40.05498333,-105.5885333,NA,4,6.5,15.6,24.5,58.4,32.83333333,1.165015614,NA,0.05498,0.00882,0.805,160.4219716,839.5780284,91.26984127,0.011,-0.9801,-26.0101,2.8951,47.3097,16.3411
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,2,SAD ,FF,TETACASADFF2,2017,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,0.05494,0.01141,0.811,207.6811067,792.3188933,71.07800175,0.0141,-1.0603,-26.8715,2.3475,42.1428,17.9525
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,3,SAD,DRY,TETACASADDRY3,2017,40.05501667,-105.58855,NA,3,3.9,47.9,57.3,20.6,41.93333333,1.487908267,NA,0.069,0.01048,1.101,151.884058,848.115942,105.0572519,0.0095,0.2806,-24.3616,3.2781,45.543,13.8931
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,3,SAD ,FF,TETACASADFF3,2017,NA,NA,NA,2.5,3.5,NA,NA,NA,NA,NA,NA,0.03211,0.00716,0.524,222.9834942,777.0165058,73.18435754,0.0137,-0.4577,-27.1024,2.5919,43.3839,16.7385
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,4,SAD,DRY,TETACASADDRY4,2017,40.05503333,-105.5885667,NA,1.4,2.5,8.8,2.4,17.3,9.5,0.337085736,NA,0.0277,0.00509,0.41,183.7545126,816.2454874,80.55009823,0.0124,-0.5865,-26.7548,2.4829,44.3252,17.8521
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,4,SAD ,FF,TETACASADFF4,2017,40.05496667,-105.5870833,NA,3.4,4.3,NA,NA,NA,NA,NA,NA,0.04399,0.01035,0.674,235.2807456,764.7192544,65.12077295,0.0154,-2.3599,-23.2998,2.218,41.4988,18.7103
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,5,SAD,DRY,TETACASADDRY5,2017,40.05501667,-105.5886,NA,3.5,4.3,49.1,31.9,57.4,46.13333333,1.636935645,NA,0.02983,0.0052,0.438,174.3211532,825.6788468,84.23076923,0.0119,0.6246,-23.2907,3.1098,45.3253,14.5749
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,5,SAD ,FF,TETACASADFF5,2017,NA,NA,NA,2.2,3.6,NA,NA,NA,NA,NA,NA,0.04311,0.01007,0.632,233.5884945,766.4115055,62.76067527,0.0159,-1.2109,-26.9647,2.2524,43.8073,19.4492
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,6,SAD,DRY,TETACASADDRY6,2017,40.05505,-105.5887,NA,3.7,5,55.2,60.7,38.8,51.56666667,1.829725031,NA,0.0694,0.01025,1.009,147.6945245,852.3054755,98.43902439,0.0102,0.6448,-26.3991,2.3959,43.5152,18.1623
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,6,SAD ,FF,TETACASADFF6,2017,NA,NA,NA,3.6,4,NA,NA,NA,NA,NA,NA,0.0377,0.00722,0.568,191.5119363,808.4880637,78.67036011,0.0127,-1.0272,-23.5792,1.9676,41.4926,21.0876
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,7,SAD,DRY,TETACASADDRY7,2017,40.05505,-105.5887167,NA,2.6,4,56,27.9,56.3,46.73333333,1.65822527,NA,0.05838,0.00964,0.736,165.1250428,834.8749572,76.34854772,0.0131,-0.6553,-25.1418,2.2992,43.2371,18.8055
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,7,SAD ,FF,TETACASADFF7,2017,40.05508333,-105.5870833,NA,6.5,6.5,NA,NA,NA,NA,NA,NA,0.0672,0.01435,1.023,213.5416667,786.4583333,71.28919861,0.014,-1.0292,-26.3501,2.5049,44.1263,17.6159
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,8,SAD,DRY,TETACASADDRY8,2017,40.05506667,-105.58875,NA,3.5,4.5,44.4,NA,NA,44.4,1.575432283,NA,0.02385,0.00483,0.372,202.5157233,797.4842767,77.01863354,0.013,-0.0523,-26.0942,2.0941,43.4165,20.7327
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,8,SAD ,FF,TETACASADFF8,2017,NA,NA,NA,3,5.2,NA,NA,NA,NA,NA,NA,0.05454,0.01192,1.006,218.5551889,781.4448111,84.39597315,0.0118,-1.5855,-24.5703,1.5244,40.7272,26.7171
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,9,SAD,DRY,TETACASADDRY9,2017,40.05505,-105.58875,NA,3.7,4.5,15.8,20.3,74.9,37,1.312860236,NA,0.04436,0.00925,0.615,208.5211903,791.4788097,66.48648649,0.015,-1.0752,-25.5521,2.642,43.9302,16.6279
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,9,SAD ,FF,TETACASADFF9,2017,NA,NA,NA,5,5.1,NA,NA,NA,NA,NA,NA,0.049,0.01063,0.862,216.9387755,783.0612245,81.09125118,0.0123,-2.0465,-26.5202,2.3944,42.3508,17.6874
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,10,SAD,DRY,TETACASADDRY10,2017,40.0551,-105.5887,NA,5,6.5,46.7,63.1,66.2,58.66666667,2.081652265,NA,0.04525,0.00824,0.76,182.0994475,817.9005525,92.23300971,0.0108,-0.2243,-25.7041,2.6689,43.2287,16.1973
Tetraneuris acaulis,TETACA,Asteraceae,Forb,TEAC,10,SAD ,FF,TETACASADFF10,2017,NA,NA,NA,3,5.2,NA,NA,NA,NA,NA,NA,0.04039,0.00918,0.676,227.2839812,772.7160188,73.63834423,0.0136,-1.1236,-26.342,2.3225,43.5224,18.7392
